event_id,timestamp,location,longitude,latitude
Rwanda436,2013-04-09,Musanze ,,
Rwanda437,2013-04-09,Ngororero ,,
Rwanda438,2013-04-09,Burera ,,
Rwanda439,2013-03-09,Nyabihu ,,
Rwanda440,2013-02-09,Musanze ,,
Rwanda441,2013-02-09,Rubavu ,,
Rwanda442,2013-02-09,Musanze ,,
Rwanda443,2013-02-09,Musanze ,,
Rwanda444,2013-08-30,Gasabo ,,
Rwanda445,2013-08-27,Nyargenge ,,
